question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id
MIR-2024-v01-t01-Q081,Prompt-002,o3-mini-2025-01-31,C,C,2.5757830142974854,165,2025-03-17T23:00:36.211505,C,3,MIR-2024-v01-t01-Q081-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q082,Prompt-002,o3-mini-2025-01-31,B,B,3.247506618499756,188,2025-03-17T23:00:39.959957,C,-1,MIR-2024-v01-t01-Q082-RespB-CorrectC-Score-1
MIR-2024-v01-t01-Q083,Prompt-002,o3-mini-2025-01-31,B,B,1.7414734363555908,195,2025-03-17T23:00:42.202348,B,3,MIR-2024-v01-t01-Q083-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q084,Prompt-002,o3-mini-2025-01-31,C,C,1.5141026973724365,335,2025-03-17T23:00:44.217388,C,3,MIR-2024-v01-t01-Q084-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q087,Prompt-002,o3-mini-2025-01-31,B,B,2.885800361633301,170,2025-03-17T23:00:47.604090,B,3,MIR-2024-v01-t01-Q087-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q088,Prompt-002,o3-mini-2025-01-31,D,D,1.7719931602478027,158,2025-03-17T23:00:49.877063,D,3,MIR-2024-v01-t01-Q088-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q089,Prompt-002,o3-mini-2025-01-31,B,B,4.562563896179199,267,2025-03-17T23:00:54.940608,B,3,MIR-2024-v01-t01-Q089-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q090,Prompt-002,o3-mini-2025-01-31,A,A,2.6299374103546143,221,2025-03-17T23:00:58.071530,A,3,MIR-2024-v01-t01-Q090-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q091,Prompt-002,o3-mini-2025-01-31,D,D,3.420593500137329,200,2025-03-17T23:01:01.993102,D,3,MIR-2024-v01-t01-Q091-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q092,Prompt-002,o3-mini-2025-01-31,A,A,4.098656177520752,158,2025-03-17T23:01:06.592664,A,3,MIR-2024-v01-t01-Q092-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q093,Prompt-002,o3-mini-2025-01-31,C,C,4.822443723678589,202,2025-03-17T23:01:11.916037,C,3,MIR-2024-v01-t01-Q093-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q094,Prompt-002,o3-mini-2025-01-31,B,B,3.6688222885131836,245,2025-03-17T23:01:16.085800,B,3,MIR-2024-v01-t01-Q094-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q095,Prompt-002,o3-mini-2025-01-31,D,D,4.135667085647583,205,2025-03-17T23:01:20.722387,D,3,MIR-2024-v01-t01-Q095-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q096,Prompt-002,o3-mini-2025-01-31,B,B,1.2880911827087402,133,2025-03-17T23:01:22.511397,B,3,MIR-2024-v01-t01-Q096-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q097,Prompt-002,o3-mini-2025-01-31,B,B,2.5793111324310303,201,2025-03-17T23:01:25.591643,B,3,MIR-2024-v01-t01-Q097-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q098,Prompt-002,o3-mini-2025-01-31,D,D,6.905065536499023,241,2025-03-17T23:01:32.997776,B,-1,MIR-2024-v01-t01-Q098-RespD-CorrectB-Score-1
MIR-2024-v01-t01-Q099,Prompt-002,o3-mini-2025-01-31,A,A,4.083135604858398,248,2025-03-17T23:01:37.581789,A,3,MIR-2024-v01-t01-Q099-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q100,Prompt-002,o3-mini-2025-01-31,B,B,3.17850661277771,248,2025-03-17T23:01:41.261178,B,3,MIR-2024-v01-t01-Q100-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q101,Prompt-002,o3-mini-2025-01-31,A,A,3.5961196422576904,226,2025-03-17T23:01:45.358269,A,3,MIR-2024-v01-t01-Q101-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q102,Prompt-002,o3-mini-2025-01-31,D,D,2.9492404460906982,215,2025-03-17T23:01:48.808524,D,3,MIR-2024-v01-t01-Q102-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q103,Prompt-002,o3-mini-2025-01-31,B,B,1.8885416984558105,206,2025-03-17T23:01:51.198022,B,3,MIR-2024-v01-t01-Q103-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q106,Prompt-002,o3-mini-2025-01-31,B,B,5.0079591274261475,222,2025-03-17T23:01:56.706902,C,-1,MIR-2024-v01-t01-Q106-RespB-CorrectC-Score-1
MIR-2024-v01-t01-Q107,Prompt-002,o3-mini-2025-01-31,C,C,1.8012440204620361,256,2025-03-17T23:01:59.009161,C,3,MIR-2024-v01-t01-Q107-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q108,Prompt-002,o3-mini-2025-01-31,B,B,2.2459142208099365,239,2025-03-17T23:02:01.756042,B,3,MIR-2024-v01-t01-Q108-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q109,Prompt-002,o3-mini-2025-01-31,D,D,1.988722801208496,198,2025-03-17T23:02:04.245797,D,3,MIR-2024-v01-t01-Q109-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q112,Prompt-002,o3-mini-2025-01-31,C,C,4.307065010070801,183,2025-03-17T23:02:09.053787,C,3,MIR-2024-v01-t01-Q112-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q113,Prompt-002,o3-mini-2025-01-31,D,D,3.872063398361206,187,2025-03-17T23:02:13.427027,0,-1,MIR-2024-v01-t01-Q113-RespD-Correct0-Score-1
MIR-2024-v01-t01-Q114,Prompt-002,o3-mini-2025-01-31,D,D,3.499847412109375,235,2025-03-17T23:02:17.427882,D,3,MIR-2024-v01-t01-Q114-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q115,Prompt-002,o3-mini-2025-01-31,D,D,3.579770088195801,280,2025-03-17T23:02:21.508549,D,3,MIR-2024-v01-t01-Q115-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q116,Prompt-002,o3-mini-2025-01-31,A,A,4.337736129760742,178,2025-03-17T23:02:26.347225,A,3,MIR-2024-v01-t01-Q116-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q117,Prompt-002,o3-mini-2025-01-31,D,D,2.507965564727783,301,2025-03-17T23:02:29.356161,D,3,MIR-2024-v01-t01-Q117-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q118,Prompt-002,o3-mini-2025-01-31,D,D,2.2902867794036865,170,2025-03-17T23:02:32.147411,D,3,MIR-2024-v01-t01-Q118-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q119,Prompt-002,o3-mini-2025-01-31,A,A,2.806734561920166,171,2025-03-17T23:02:35.455120,A,3,MIR-2024-v01-t01-Q119-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q120,Prompt-002,o3-mini-2025-01-31,C,C,2.5106279850006104,189,2025-03-17T23:02:38.466762,C,3,MIR-2024-v01-t01-Q120-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q121,Prompt-002,o3-mini-2025-01-31,A,A,3.355372667312622,269,2025-03-17T23:02:42.323040,A,3,MIR-2024-v01-t01-Q121-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q122,Prompt-002,o3-mini-2025-01-31,B,B,2.5361111164093018,237,2025-03-17T23:02:45.360241,B,3,MIR-2024-v01-t01-Q122-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q123,Prompt-002,o3-mini-2025-01-31,D,D,4.467172145843506,273,2025-03-17T23:02:50.328396,D,3,MIR-2024-v01-t01-Q123-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q124,Prompt-002,o3-mini-2025-01-31,D,D,3.455308198928833,196,2025-03-17T23:02:54.284689,D,3,MIR-2024-v01-t01-Q124-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q125,Prompt-002,o3-mini-2025-01-31,B,B,9.729621171951294,243,2025-03-17T23:03:04.515225,B,3,MIR-2024-v01-t01-Q125-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q126,Prompt-002,o3-mini-2025-01-31,D,D,1.5872342586517334,140,2025-03-17T23:03:06.603489,D,3,MIR-2024-v01-t01-Q126-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q127,Prompt-002,o3-mini-2025-01-31,A,A,3.1018362045288086,235,2025-03-17T23:03:10.206283,A,3,MIR-2024-v01-t01-Q127-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q128,Prompt-002,o3-mini-2025-01-31,B,B,2.056446075439453,273,2025-03-17T23:03:12.763668,B,3,MIR-2024-v01-t01-Q128-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q129,Prompt-002,o3-mini-2025-01-31,D,D,2.5131990909576416,135,2025-03-17T23:03:15.777835,D,3,MIR-2024-v01-t01-Q129-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q130,Prompt-002,o3-mini-2025-01-31,C,C,3.3296401500701904,196,2025-03-17T23:03:19.608409,C,3,MIR-2024-v01-t01-Q130-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q131,Prompt-002,o3-mini-2025-01-31,C,C,6.857054233551025,269,2025-03-17T23:03:26.966414,C,3,MIR-2024-v01-t01-Q131-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q132,Prompt-002,o3-mini-2025-01-31,D,D,4.547933101654053,228,2025-03-17T23:03:32.015263,D,3,MIR-2024-v01-t01-Q132-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q133,Prompt-002,o3-mini-2025-01-31,B,B,2.6901588439941406,201,2025-03-17T23:03:35.206414,A,-1,MIR-2024-v01-t01-Q133-RespB-CorrectA-Score-1
MIR-2024-v01-t01-Q134,Prompt-002,o3-mini-2025-01-31,C,C,2.5554580688476562,165,2025-03-17T23:03:38.262837,C,3,MIR-2024-v01-t01-Q134-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q135,Prompt-002,o3-mini-2025-01-31,A,A,3.2883684635162354,253,2025-03-17T23:03:42.052194,A,3,MIR-2024-v01-t01-Q135-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q138,Prompt-002,o3-mini-2025-01-31,C,C,3.860373020172119,179,2025-03-17T23:03:46.413487,C,3,MIR-2024-v01-t01-Q138-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q139,Prompt-002,o3-mini-2025-01-31,A,A,2.642148494720459,189,2025-03-17T23:03:49.556786,A,3,MIR-2024-v01-t01-Q139-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q140,Prompt-002,o3-mini-2025-01-31,C,C,2.7097327709198,149,2025-03-17T23:03:52.767446,C,3,MIR-2024-v01-t01-Q140-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q141,Prompt-002,o3-mini-2025-01-31,B,B,2.20794677734375,139,2025-03-17T23:03:55.476295,B,3,MIR-2024-v01-t01-Q141-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q142,Prompt-002,o3-mini-2025-01-31,C,C,1.83315110206604,183,2025-03-17T23:03:57.810381,C,3,MIR-2024-v01-t01-Q142-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q143,Prompt-002,o3-mini-2025-01-31,A,A,3.6838808059692383,213,2025-03-17T23:04:01.995219,A,3,MIR-2024-v01-t01-Q143-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q145,Prompt-002,o3-mini-2025-01-31,C,C,3.415990114212036,292,2025-03-17T23:04:05.912160,C,3,MIR-2024-v01-t01-Q145-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q146,Prompt-002,o3-mini-2025-01-31,INVALID,,6.189420461654663,175,2025-03-17T23:04:12.602685,C,0,MIR-2024-v01-t01-Q146-RespINVALID-CorrectC-Score+0
MIR-2024-v01-t01-Q147,Prompt-002,o3-mini-2025-01-31,C,C,2.366894006729126,202,2025-03-17T23:04:15.470728,C,3,MIR-2024-v01-t01-Q147-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q148,Prompt-002,o3-mini-2025-01-31,A,A,1.9976403713226318,293,2025-03-17T23:04:17.969317,A,3,MIR-2024-v01-t01-Q148-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q149,Prompt-002,o3-mini-2025-01-31,C,C,3.2206926345825195,195,2025-03-17T23:04:21.690952,C,3,MIR-2024-v01-t01-Q149-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q150,Prompt-002,o3-mini-2025-01-31,D,D,2.934128761291504,175,2025-03-17T23:04:25.125978,D,3,MIR-2024-v01-t01-Q150-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q151,Prompt-002,o3-mini-2025-01-31,A,A,1.4207408428192139,141,2025-03-17T23:04:27.047658,A,3,MIR-2024-v01-t01-Q151-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q152,Prompt-002,o3-mini-2025-01-31,A,A,1.8057188987731934,228,2025-03-17T23:04:29.354311,A,3,MIR-2024-v01-t01-Q152-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q153,Prompt-002,o3-mini-2025-01-31,INVALID,,15.176100730895996,158,2025-03-17T23:04:45.031338,C,0,MIR-2024-v01-t01-Q153-RespINVALID-CorrectC-Score+0
MIR-2024-v01-t01-Q154,Prompt-002,o3-mini-2025-01-31,B,B,6.192713260650635,176,2025-03-17T23:04:51.724916,B,3,MIR-2024-v01-t01-Q154-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q155,Prompt-002,o3-mini-2025-01-31,D,D,1.1696250438690186,167,2025-03-17T23:04:53.395418,D,3,MIR-2024-v01-t01-Q155-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q156,Prompt-002,o3-mini-2025-01-31,C,C,1.8980865478515625,257,2025-03-17T23:04:55.794434,C,3,MIR-2024-v01-t01-Q156-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q157,Prompt-002,o3-mini-2025-01-31,C,C,1.9621572494506836,146,2025-03-17T23:04:58.257489,C,3,MIR-2024-v01-t01-Q157-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q158,Prompt-002,o3-mini-2025-01-31,D,D,3.055122137069702,153,2025-03-17T23:05:01.813737,D,3,MIR-2024-v01-t01-Q158-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q159,Prompt-002,o3-mini-2025-01-31,D,D,2.0359508991241455,262,2025-03-17T23:05:04.350622,D,3,MIR-2024-v01-t01-Q159-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q160,Prompt-002,o3-mini-2025-01-31,B,B,9.323152542114258,278,2025-03-17T23:05:14.174733,B,3,MIR-2024-v01-t01-Q160-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q161,Prompt-002,o3-mini-2025-01-31,B,B,3.6055805683135986,206,2025-03-17T23:05:18.281322,B,3,MIR-2024-v01-t01-Q161-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q162,Prompt-002,o3-mini-2025-01-31,B,B,2.92447566986084,171,2025-03-17T23:05:21.706793,B,3,MIR-2024-v01-t01-Q162-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q163,Prompt-002,o3-mini-2025-01-31,B,B,3.8736064434051514,196,2025-03-17T23:05:26.081346,B,3,MIR-2024-v01-t01-Q163-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q164,Prompt-002,o3-mini-2025-01-31,B,B,2.4306397438049316,139,2025-03-17T23:05:29.013045,B,3,MIR-2024-v01-t01-Q164-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q165,Prompt-002,o3-mini-2025-01-31,A,A,1.960529088973999,224,2025-03-17T23:05:31.474622,A,3,MIR-2024-v01-t01-Q165-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q166,Prompt-002,o3-mini-2025-01-31,C,C,2.4213757514953613,182,2025-03-17T23:05:34.397084,C,3,MIR-2024-v01-t01-Q166-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q167,Prompt-002,o3-mini-2025-01-31,INVALID,,6.3707990646362305,196,2025-03-17T23:05:41.268865,A,0,MIR-2024-v01-t01-Q167-RespINVALID-CorrectA-Score+0
