question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id
MIR-2024-v01-t01-Q066,Prompt-001,o3-mini-2025-01-31,A,A,2.343886613845825,197,2025-03-26T22:27:46.305597,A,3,MIR-2024-v01-t01-Q066-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q067,Prompt-001,o3-mini-2025-01-31,B,B,6.352915048599243,245,2025-03-26T22:27:53.159468,B,3,MIR-2024-v01-t01-Q067-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q068,Prompt-001,o3-mini-2025-01-31,INVALID,,10.006547927856445,328,2025-03-26T22:28:03.667082,B,0,MIR-2024-v01-t01-Q068-RespINVALID-CorrectB-Score+0
MIR-2024-v01-t01-Q069,Prompt-001,o3-mini-2025-01-31,B,B,5.084079265594482,230,2025-03-26T22:28:09.252145,B,3,MIR-2024-v01-t01-Q069-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q070,Prompt-001,o3-mini-2025-01-31,A,A,4.648549556732178,208,2025-03-26T22:28:14.401746,A,3,MIR-2024-v01-t01-Q070-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q071,Prompt-001,o3-mini-2025-01-31,D,D,2.484043836593628,167,2025-03-26T22:28:17.386780,D,3,MIR-2024-v01-t01-Q071-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q072,Prompt-001,o3-mini-2025-01-31,A,A,1.8761541843414307,189,2025-03-26T22:28:19.763852,A,3,MIR-2024-v01-t01-Q072-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q073,Prompt-001,o3-mini-2025-01-31,D,D,6.287176847457886,141,2025-03-26T22:28:26.551993,D,3,MIR-2024-v01-t01-Q073-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q074,Prompt-001,o3-mini-2025-01-31,C,C,7.4666149616241455,146,2025-03-26T22:28:34.519533,C,3,MIR-2024-v01-t01-Q074-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q075,Prompt-001,o3-mini-2025-01-31,A,A,3.2262728214263916,222,2025-03-26T22:28:38.247022,A,3,MIR-2024-v01-t01-Q075-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q076,Prompt-001,o3-mini-2025-01-31,C,C,6.69366455078125,209,2025-03-26T22:28:45.441635,B,-1,MIR-2024-v01-t01-Q076-RespC-CorrectB-Score-1
MIR-2024-v01-t01-Q077,Prompt-001,o3-mini-2025-01-31,B,B,2.8401355743408203,195,2025-03-26T22:28:48.782680,B,3,MIR-2024-v01-t01-Q077-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q078,Prompt-001,o3-mini-2025-01-31,B,B,2.6439309120178223,235,2025-03-26T22:28:51.927501,B,3,MIR-2024-v01-t01-Q078-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q079,Prompt-001,o3-mini-2025-01-31,INVALID,,8.209287166595459,236,2025-03-26T22:29:00.637984,C,0,MIR-2024-v01-t01-Q079-RespINVALID-CorrectC-Score+0
MIR-2024-v01-t01-Q080,Prompt-001,o3-mini-2025-01-31,C,C,2.5391385555267334,230,2025-03-26T22:29:03.678075,C,3,MIR-2024-v01-t01-Q080-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q081,Prompt-001,o3-mini-2025-01-31,C,C,2.228607654571533,280,2025-03-26T22:29:06.407687,C,3,MIR-2024-v01-t01-Q081-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q082,Prompt-001,o3-mini-2025-01-31,D,D,5.201545476913452,266,2025-03-26T22:29:12.110191,D,3,MIR-2024-v01-t01-Q082-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q083,Prompt-001,o3-mini-2025-01-31,B,B,3.592374086380005,237,2025-03-26T22:29:16.203477,B,3,MIR-2024-v01-t01-Q083-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q084,Prompt-001,o3-mini-2025-01-31,INVALID,,7.605590105056763,260,2025-03-26T22:29:24.310066,D,0,MIR-2024-v01-t01-Q084-RespINVALID-CorrectD-Score+0
MIR-2024-v01-t01-Q085,Prompt-001,o3-mini-2025-01-31,C,C,4.564536809921265,204,2025-03-26T22:29:29.375598,C,3,MIR-2024-v01-t01-Q085-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q086,Prompt-001,o3-mini-2025-01-31,C,C,3.396998643875122,169,2025-03-26T22:29:33.273498,C,3,MIR-2024-v01-t01-Q086-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q087,Prompt-001,o3-mini-2025-01-31,A,A,2.593935489654541,215,2025-03-26T22:29:36.368392,A,3,MIR-2024-v01-t01-Q087-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q088,Prompt-001,o3-mini-2025-01-31,D,D,3.8236212730407715,319,2025-03-26T22:29:40.692977,D,3,MIR-2024-v01-t01-Q088-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q089,Prompt-001,o3-mini-2025-01-31,B,B,5.273427724838257,253,2025-03-26T22:29:46.467326,B,3,MIR-2024-v01-t01-Q089-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q090,Prompt-001,o3-mini-2025-01-31,A,A,5.352590799331665,254,2025-03-26T22:29:52.320839,A,3,MIR-2024-v01-t01-Q090-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q091,Prompt-001,o3-mini-2025-01-31,INVALID,,6.131901979446411,198,2025-03-26T22:29:58.953824,B,0,MIR-2024-v01-t01-Q091-RespINVALID-CorrectB-Score+0
MIR-2024-v01-t01-Q092,Prompt-001,o3-mini-2025-01-31,C,C,3.53712797164917,182,2025-03-26T22:30:02.991917,C,3,MIR-2024-v01-t01-Q092-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q093,Prompt-001,o3-mini-2025-01-31,B,B,2.1075503826141357,248,2025-03-26T22:30:05.600483,B,3,MIR-2024-v01-t01-Q093-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q094,Prompt-001,o3-mini-2025-01-31,C,C,1.7763972282409668,230,2025-03-26T22:30:07.877819,C,3,MIR-2024-v01-t01-Q094-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q095,Prompt-001,o3-mini-2025-01-31,A,A,5.650986194610596,227,2025-03-26T22:30:14.029785,A,3,MIR-2024-v01-t01-Q095-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q096,Prompt-001,o3-mini-2025-01-31,C,C,7.341299295425415,149,2025-03-26T22:30:21.872100,C,3,MIR-2024-v01-t01-Q096-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q097,Prompt-001,o3-mini-2025-01-31,D,D,4.5852696895599365,166,2025-03-26T22:30:26.958269,D,3,MIR-2024-v01-t01-Q097-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q098,Prompt-001,o3-mini-2025-01-31,C,C,2.6380269527435303,214,2025-03-26T22:30:30.097214,C,3,MIR-2024-v01-t01-Q098-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q099,Prompt-001,o3-mini-2025-01-31,A,A,2.8037796020507812,208,2025-03-26T22:30:33.402063,A,3,MIR-2024-v01-t01-Q099-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q100,Prompt-001,o3-mini-2025-01-31,C,C,5.01039457321167,218,2025-03-26T22:30:38.913401,C,3,MIR-2024-v01-t01-Q100-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q101,Prompt-001,o3-mini-2025-01-31,B,B,1.8112516403198242,149,2025-03-26T22:30:41.225543,B,3,MIR-2024-v01-t01-Q101-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q102,Prompt-001,o3-mini-2025-01-31,D,D,4.00644063949585,189,2025-03-26T22:30:45.732978,D,3,MIR-2024-v01-t01-Q102-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q103,Prompt-001,o3-mini-2025-01-31,A,A,4.861782073974609,260,2025-03-26T22:30:51.095705,A,3,MIR-2024-v01-t01-Q103-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q104,Prompt-001,o3-mini-2025-01-31,C,C,3.8128509521484375,263,2025-03-26T22:30:55.409512,C,3,MIR-2024-v01-t01-Q104-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q105,Prompt-001,o3-mini-2025-01-31,A,A,2.4834606647491455,227,2025-03-26T22:30:58.393926,A,3,MIR-2024-v01-t01-Q105-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q106,Prompt-001,o3-mini-2025-01-31,C,C,2.6683266162872314,196,2025-03-26T22:31:01.563204,C,3,MIR-2024-v01-t01-Q106-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q107,Prompt-001,o3-mini-2025-01-31,B,B,3.7793726921081543,171,2025-03-26T22:31:05.843558,B,3,MIR-2024-v01-t01-Q107-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q108,Prompt-001,o3-mini-2025-01-31,D,D,6.853226184844971,236,2025-03-26T22:31:13.197738,D,3,MIR-2024-v01-t01-Q108-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q109,Prompt-001,o3-mini-2025-01-31,B,B,2.7966692447662354,141,2025-03-26T22:31:16.495277,B,3,MIR-2024-v01-t01-Q109-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q110,Prompt-001,o3-mini-2025-01-31,C,C,1.6437594890594482,170,2025-03-26T22:31:18.639976,C,3,MIR-2024-v01-t01-Q110-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q111,Prompt-001,o3-mini-2025-01-31,A,A,3.554124355316162,175,2025-03-26T22:31:22.695029,A,3,MIR-2024-v01-t01-Q111-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q112,Prompt-001,o3-mini-2025-01-31,C,C,4.569240093231201,299,2025-03-26T22:31:27.765175,C,3,MIR-2024-v01-t01-Q112-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q113,Prompt-001,o3-mini-2025-01-31,B,B,4.337975263595581,279,2025-03-26T22:31:32.604101,B,3,MIR-2024-v01-t01-Q113-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q114,Prompt-001,o3-mini-2025-01-31,D,D,2.2435410022735596,149,2025-03-26T22:31:35.348539,D,3,MIR-2024-v01-t01-Q114-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q115,Prompt-001,o3-mini-2025-01-31,D,D,4.462040662765503,358,2025-03-26T22:31:40.311554,D,3,MIR-2024-v01-t01-Q115-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q116,Prompt-001,o3-mini-2025-01-31,C,C,3.5357820987701416,169,2025-03-26T22:31:44.348278,C,3,MIR-2024-v01-t01-Q116-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q117,Prompt-001,o3-mini-2025-01-31,A,A,1.6239533424377441,153,2025-03-26T22:31:46.473092,A,3,MIR-2024-v01-t01-Q117-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q118,Prompt-001,o3-mini-2025-01-31,D,D,6.442667722702026,202,2025-03-26T22:31:53.416753,D,3,MIR-2024-v01-t01-Q118-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q119,Prompt-001,o3-mini-2025-01-31,C,C,6.613144159317017,263,2025-03-26T22:32:00.531001,C,3,MIR-2024-v01-t01-Q119-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q120,Prompt-001,o3-mini-2025-01-31,INVALID,,8.729745864868164,165,2025-03-26T22:32:09.761761,B,0,MIR-2024-v01-t01-Q120-RespINVALID-CorrectB-Score+0
MIR-2024-v01-t01-Q121,Prompt-001,o3-mini-2025-01-31,INVALID,,7.105490684509277,214,2025-03-26T22:32:17.368150,D,0,MIR-2024-v01-t01-Q121-RespINVALID-CorrectD-Score+0
MIR-2024-v01-t01-Q122,Prompt-001,o3-mini-2025-01-31,C,C,2.238964319229126,224,2025-03-26T22:32:20.108073,C,3,MIR-2024-v01-t01-Q122-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q123,Prompt-001,o3-mini-2025-01-31,C,C,1.5434200763702393,205,2025-03-26T22:32:22.152408,C,3,MIR-2024-v01-t01-Q123-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q124,Prompt-001,o3-mini-2025-01-31,C,C,2.262253761291504,353,2025-03-26T22:32:24.915600,C,3,MIR-2024-v01-t01-Q124-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q125,Prompt-001,o3-mini-2025-01-31,D,D,2.2777538299560547,180,2025-03-26T22:32:27.694284,D,3,MIR-2024-v01-t01-Q125-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q126,Prompt-001,o3-mini-2025-01-31,B,B,3.549517869949341,235,2025-03-26T22:32:31.744753,D,-1,MIR-2024-v01-t01-Q126-RespB-CorrectD-Score-1
MIR-2024-v01-t01-Q127,Prompt-001,o3-mini-2025-01-31,B,B,3.613675594329834,165,2025-03-26T22:32:35.859397,B,3,MIR-2024-v01-t01-Q127-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q128,Prompt-001,o3-mini-2025-01-31,D,D,3.7754640579223633,331,2025-03-26T22:32:40.135864,D,3,MIR-2024-v01-t01-Q128-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q129,Prompt-001,o3-mini-2025-01-31,A,A,3.2549729347229004,205,2025-03-26T22:32:43.892018,A,3,MIR-2024-v01-t01-Q129-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q130,Prompt-001,o3-mini-2025-01-31,D,D,5.879968643188477,183,2025-03-26T22:32:50.272960,D,3,MIR-2024-v01-t01-Q130-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q131,Prompt-001,o3-mini-2025-01-31,D,D,3.084568977355957,348,2025-03-26T22:32:53.858547,D,3,MIR-2024-v01-t01-Q131-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q132,Prompt-001,o3-mini-2025-01-31,A,A,3.170855760574341,200,2025-03-26T22:32:57.530778,A,3,MIR-2024-v01-t01-Q132-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q133,Prompt-001,o3-mini-2025-01-31,B,B,2.161762237548828,340,2025-03-26T22:33:00.193489,B,3,MIR-2024-v01-t01-Q133-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q134,Prompt-001,o3-mini-2025-01-31,C,C,3.0946366786956787,287,2025-03-26T22:33:03.789035,C,3,MIR-2024-v01-t01-Q134-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q135,Prompt-001,o3-mini-2025-01-31,B,B,4.111444473266602,271,2025-03-26T22:33:08.401461,B,3,MIR-2024-v01-t01-Q135-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q136,Prompt-001,o3-mini-2025-01-31,C,C,2.3969838619232178,345,2025-03-26T22:33:11.299334,C,3,MIR-2024-v01-t01-Q136-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q137,Prompt-001,o3-mini-2025-01-31,INVALID,,8.288721084594727,262,2025-03-26T22:33:20.088980,A,0,MIR-2024-v01-t01-Q137-RespINVALID-CorrectA-Score+0
MIR-2024-v01-t01-Q138,Prompt-001,o3-mini-2025-01-31,D,D,2.949610471725464,340,2025-03-26T22:33:23.539557,D,3,MIR-2024-v01-t01-Q138-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q139,Prompt-001,o3-mini-2025-01-31,D,D,1.7567975521087646,185,2025-03-26T22:33:25.797289,D,3,MIR-2024-v01-t01-Q139-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q140,Prompt-001,o3-mini-2025-01-31,B,B,2.747117757797241,196,2025-03-26T22:33:29.045334,B,3,MIR-2024-v01-t01-Q140-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q141,Prompt-001,o3-mini-2025-01-31,A,A,2.414456844329834,137,2025-03-26T22:33:31.960702,A,3,MIR-2024-v01-t01-Q141-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q142,Prompt-001,o3-mini-2025-01-31,A,A,4.067801237106323,295,2025-03-26T22:33:36.529440,A,3,MIR-2024-v01-t01-Q142-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q143,Prompt-001,o3-mini-2025-01-31,B,B,1.6109178066253662,162,2025-03-26T22:33:38.641308,B,3,MIR-2024-v01-t01-Q143-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q144,Prompt-001,o3-mini-2025-01-31,B,B,4.094892740249634,314,2025-03-26T22:33:43.237180,B,3,MIR-2024-v01-t01-Q144-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q145,Prompt-001,o3-mini-2025-01-31,D,D,1.9783976078033447,169,2025-03-26T22:33:45.716527,D,3,MIR-2024-v01-t01-Q145-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q146,Prompt-001,o3-mini-2025-01-31,C,C,3.905423164367676,218,2025-03-26T22:33:50.122799,C,3,MIR-2024-v01-t01-Q146-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q147,Prompt-001,o3-mini-2025-01-31,B,B,1.6052420139312744,158,2025-03-26T22:33:52.228972,B,3,MIR-2024-v01-t01-Q147-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q148,Prompt-001,o3-mini-2025-01-31,A,A,3.2521419525146484,308,2025-03-26T22:33:55.982031,A,3,MIR-2024-v01-t01-Q148-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q149,Prompt-001,o3-mini-2025-01-31,D,D,4.197489023208618,208,2025-03-26T22:34:00.680419,A,-1,MIR-2024-v01-t01-Q149-RespD-CorrectA-Score-1
MIR-2024-v01-t01-Q150,Prompt-001,o3-mini-2025-01-31,D,D,8.881550550460815,161,2025-03-26T22:34:10.063084,D,3,MIR-2024-v01-t01-Q150-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q151,Prompt-001,o3-mini-2025-01-31,A,A,3.846442937850952,313,2025-03-26T22:34:14.410508,A,3,MIR-2024-v01-t01-Q151-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q152,Prompt-001,o3-mini-2025-01-31,A,A,5.6735618114471436,205,2025-03-26T22:34:20.585005,A,3,MIR-2024-v01-t01-Q152-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q153,Prompt-001,o3-mini-2025-01-31,B,B,2.4042365550994873,240,2025-03-26T22:34:23.490276,B,3,MIR-2024-v01-t01-Q153-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q154,Prompt-001,o3-mini-2025-01-31,B,B,1.5014700889587402,231,2025-03-26T22:34:25.492799,B,3,MIR-2024-v01-t01-Q154-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q155,Prompt-001,o3-mini-2025-01-31,B,B,3.156909942626953,185,2025-03-26T22:34:29.150727,B,3,MIR-2024-v01-t01-Q155-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q156,Prompt-001,o3-mini-2025-01-31,C,C,1.8245513439178467,215,2025-03-26T22:34:31.476293,C,3,MIR-2024-v01-t01-Q156-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q157,Prompt-001,o3-mini-2025-01-31,A,A,3.32484769821167,143,2025-03-26T22:34:35.302227,A,3,MIR-2024-v01-t01-Q157-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q158,Prompt-001,o3-mini-2025-01-31,C,C,4.472324371337891,149,2025-03-26T22:34:40.275498,C,3,MIR-2024-v01-t01-Q158-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q159,Prompt-001,o3-mini-2025-01-31,INVALID,,6.208012342453003,336,2025-03-26T22:34:46.984477,C,0,MIR-2024-v01-t01-Q159-RespINVALID-CorrectC-Score+0
MIR-2024-v01-t01-Q160,Prompt-001,o3-mini-2025-01-31,INVALID,,7.653385162353516,313,2025-03-26T22:34:55.138786,A,0,MIR-2024-v01-t01-Q160-RespINVALID-CorrectA-Score+0
MIR-2024-v01-t01-Q161,Prompt-001,o3-mini-2025-01-31,D,D,4.493992328643799,256,2025-03-26T22:35:00.133733,A,-1,MIR-2024-v01-t01-Q161-RespD-CorrectA-Score-1
